Level,Div Num,Div Name,Subject,Subgroup,2015-2016 Pass Rate,2016-2017 Pass Rate,2017-2018 Pass Rate, 
Div,62,Nelson County,History and Social Sciences,Students with Disabilities,55,59,52, 
Div,62,Nelson County,Mathematics,Students with Disabilities,36,42,39, 
Div,62,Nelson County,Science,Students with Disabilities,45,60,43, 
Div,62,Nelson County,English: Reading,White,81,78,76, 
Div,62,Nelson County,English: Writing,White,78,82,74, 
Div,62,Nelson County,History and Social Sciences,White,89,88,85, 
Div,62,Nelson County,Mathematics,White,82,83,80, 
Div,62,Nelson County,Science,White,84,86,84, 
Div,63,New Kent County,English: Reading,All Students,83,82,82, 
Div,63,New Kent County,English: Writing,All Students,80,79,80, 
Div,63,New Kent County,History and Social Sciences,All Students,89,86,85, 
Div,63,New Kent County,Mathematics,All Students,85,83,81, 
Div,63,New Kent County,Science,All Students,85,82,85, 
Div,63,New Kent County,English: Reading,Asian,100,95,90, 
Div,63,New Kent County,English: Writing,Asian,<,<,<, 
Div,63,New Kent County,History and Social Sciences,Asian,100,100,100, 
Div,63,New Kent County,Mathematics,Asian,92,95,92, 
Div,63,New Kent County,Science,Asian,100,94,87, 
Div,63,New Kent County,English: Reading,Black,68,70,70, 
Div,63,New Kent County,English: Writing,Black,69,72,73, 
Div,63,New Kent County,History and Social Sciences,Black,82,77,83, 
Div,63,New Kent County,Mathematics,Black,75,72,69, 
Div,63,New Kent County,Science,Black,72,65,69, 
Div,63,New Kent County,English: Reading,Economically Disadvantaged,69,73,71, 
Div,63,New Kent County,English: Writing,Economically Disadvantaged,62,68,66, 
Div,63,New Kent County,History and Social Sciences,Economically Disadvantaged,83,77,76, 
Div,63,New Kent County,Mathematics,Economically Disadvantaged,76,74,71, 
Div,63,New Kent County,Science,Economically Disadvantaged,75,73,72, 
Div,63,New Kent County,English: Reading,English Learners,80,63,36, 
Div,63,New Kent County,English: Writing,English Learners,-,<,<, 
Div,63,New Kent County,History and Social Sciences,English Learners,<,82,<, 
Div,63,New Kent County,Mathematics,English Learners,91,75,80, 
Div,63,New Kent County,Science,English Learners,<,<,<, 
Div,63,New Kent County,English: Reading,Female,87,86,86, 
Div,63,New Kent County,English: Writing,Female,87,84,88, 
Div,63,New Kent County,History and Social Sciences,Female,88,83,85, 
Div,63,New Kent County,Mathematics,Female,87,85,84, 
Div,63,New Kent County,Science,Female,85,81,85, 
Div,63,New Kent County,English: Reading,Hispanic,84,75,80, 
Div,63,New Kent County,English: Writing,Hispanic,86,65,88, 
Div,63,New Kent County,History and Social Sciences,Hispanic,89,82,85, 
Div,63,New Kent County,Mathematics,Hispanic,90,82,82, 
Div,63,New Kent County,Science,Hispanic,80,88,81, 
Div,63,New Kent County,English: Reading,Male,80,79,79, 
Div,63,New Kent County,English: Writing,Male,75,73,74, 
Div,63,New Kent County,History and Social Sciences,Male,90,88,84, 
Div,63,New Kent County,Mathematics,Male,84,81,78, 
Div,63,New Kent County,Science,Male,85,83,84, 
Div,63,New Kent County,English: Reading,Students with Disabilities,50,46,40, 
Div,63,New Kent County,English: Writing,Students with Disabilities,42,42,39, 
Div,63,New Kent County,History and Social Sciences,Students with Disabilities,62,60,49, 
Div,63,New Kent County,Mathematics,Students with Disabilities,54,52,44, 
Div,63,New Kent County,Science,Students with Disabilities,48,49,46, 
Div,63,New Kent County,English: Reading,White,86,84,84, 
Div,63,New Kent County,English: Writing,White,81,81,82, 
Div,63,New Kent County,History and Social Sciences,White,90,87,85, 
Div,63,New Kent County,Mathematics,White,87,84,83, 
Div,63,New Kent County,Science,White,87,84,87, 
Div,117,Newport News City,English: Reading,All Students,69,70,68, 
Div,117,Newport News City,English: Writing,All Students,71,68,69, 
Div,117,Newport News City,History and Social Sciences,All Students,82,80,76, 
Div,117,Newport News City,Mathematics,All Students,72,71,66, 
Div,117,Newport News City,Science,All Students,76,74,72, 
Div,117,Newport News City,English: Reading,Asian,88,86,87, 
Div,117,Newport News City,English: Writing,Asian,82,80,81, 
Div,117,Newport News City,History and Social Sciences,Asian,91,92,90, 
Div,117,Newport News City,Mathematics,Asian,93,91,90, 
Div,117,Newport News City,Science,Asian,90,91,87, 
Div,117,Newport News City,English: Reading,Black,61,61,60, 
Div,117,Newport News City,English: Writing,Black,64,61,62, 
Div,117,Newport News City,History and Social Sciences,Black,76,73,69, 
Div,117,Newport News City,Mathematics,Black,64,64,59, 
Div,117,Newport News City,Science,Black,68,66,63, 
Div,117,Newport News City,English: Reading,Economically Disadvantaged,61,61,60, 
Div,117,Newport News City,English: Writing,Economically Disadvantaged,63,58,60, 
Div,117,Newport News City,History and Social Sciences,Economically Disadvantaged,75,72,69, 
Div,117,Newport News City,Mathematics,Economically Disadvantaged,65,64,60, 
Div,117,Newport News City,Science,Economically Disadvantaged,68,66,64, 
Div,117,Newport News City,English: Reading,English Learners,51,52,51, 
Div,117,Newport News City,English: Writing,English Learners,45,37,35, 
Div,117,Newport News City,History and Social Sciences,English Learners,67,61,64, 
Div,117,Newport News City,Mathematics,English Learners,62,66,60, 
Div,117,Newport News City,Science,English Learners,48,55,51, 
Div,117,Newport News City,English: Reading,Female,73,73,72, 
Div,117,Newport News City,English: Writing,Female,76,72,76, 
Div,117,Newport News City,History and Social Sciences,Female,81,79,75, 
Div,117,Newport News City,Mathematics,Female,74,73,68, 
Div,117,Newport News City,Science,Female,75,74,72, 
Div,117,Newport News City,English: Reading,Hispanic,71,70,68, 
Div,117,Newport News City,English: Writing,Hispanic,73,67,66, 
Div,117,Newport News City,History and Social Sciences,Hispanic,85,81,78, 
Div,117,Newport News City,Mathematics,Hispanic,75,73,68, 
Div,117,Newport News City,Science,Hispanic,76,77,73, 
Div,117,Newport News City,English: Reading,Male,66,66,65, 
Div,117,Newport News City,English: Writing,Male,65,64,61, 
Div,117,Newport News City,History and Social Sciences,Male,82,81,77, 
Div,117,Newport News City,Mathematics,Male,70,69,64, 
Div,117,Newport News City,Science,Male,77,75,72, 
Div,117,Newport News City,English: Reading,Students with Disabilities,35,34,37, 
Div,117,Newport News City,English: Writing,Students with Disabilities,36,31,30, 
Div,117,Newport News City,History and Social Sciences,Students with Disabilities,55,49,47, 
Div,117,Newport News City,Mathematics,Students with Disabilities,41,39,38, 
Div,117,Newport News City,Science,Students with Disabilities,48,42,40, 
Div,117,Newport News City,English: Reading,White,84,84,82, 
Div,117,Newport News City,English: Writing,White,83,81,81, 
Div,117,Newport News City,History and Social Sciences,White,91,90,88, 
Div,117,Newport News City,Mathematics,White,83,82,78, 
Div,117,Newport News City,Science,White,89,87,86, 
Div,118,Norfolk City,English: Reading,All Students,69,71,69, 
Div,118,Norfolk City,English: Writing,All Students,68,69,70, 
Div,118,Norfolk City,History and Social Sciences,All Students,79,78,74, 
Div,118,Norfolk City,Mathematics,All Students,72,70,64, 
Div,118,Norfolk City,Science,All Students,75,73,70, 
Div,118,Norfolk City,English: Reading,Asian,86,88,87, 
Div,118,Norfolk City,English: Writing,Asian,85,91,89, 
Div,118,Norfolk City,History and Social Sciences,Asian,92,93,90, 
Div,118,Norfolk City,Mathematics,Asian,92,90,90, 
Div,118,Norfolk City,Science,Asian,91,89,92, 
Div,118,Norfolk City,English: Reading,Black,61,63,61, 
Div,118,Norfolk City,English: Writing,Black,60,59,62, 
Div,118,Norfolk City,History and Social Sciences,Black,72,71,66, 
Div,118,Norfolk City,Mathematics,Black,64,62,56, 
Div,118,Norfolk City,Science,Black,67,64,61, 
Div,118,Norfolk City,English: Reading,Economically Disadvantaged,62,64,62, 
Div,118,Norfolk City,English: Writing,Economically Disadvantaged,61,60,62, 
Div,118,Norfolk City,History and Social Sciences,Economically Disadvantaged,72,72,67, 
Div,118,Norfolk City,Mathematics,Economically Disadvantaged,66,63,58, 
Div,118,Norfolk City,Science,Economically Disadvantaged,68,66,63, 
Div,118,Norfolk City,English: Reading,English Learners,62,63,61, 
Div,118,Norfolk City,English: Writing,English Learners,51,79,57, 
Div,118,Norfolk City,History and Social Sciences,English Learners,72,68,69, 
Div,118,Norfolk City,Mathematics,English Learners,74,72,67, 
Div,118,Norfolk City,Science,English Learners,61,62,63, 
Div,118,Norfolk City,English: Reading,Female,73,75,73, 
Div,118,Norfolk City,English: Writing,Female,73,74,75, 
Div,118,Norfolk City,History and Social Sciences,Female,79,79,74, 
Div,118,Norfolk City,Mathematics,Female,74,72,66, 
Div,118,Norfolk City,Science,Female,76,74,71, 
Div,118,Norfolk City,English: Reading,Hispanic,73,75,71, 
Div,118,Norfolk City,English: Writing,Hispanic,72,78,73, 
Div,118,Norfolk City,History and Social Sciences,Hispanic,80,79,74, 
Div,118,Norfolk City,Mathematics,Hispanic,78,77,69, 
Div,118,Norfolk City,Science,Hispanic,77,74,71, 
Div,118,Norfolk City,English: Reading,Male,66,68,65, 
Div,118,Norfolk City,English: Writing,Male,62,65,64, 
Div,118,Norfolk City,History and Social Sciences,Male,79,78,74, 
Div,118,Norfolk City,Mathematics,Male,69,67,62, 
Div,118,Norfolk City,Science,Male,75,72,69, 
Div,118,Norfolk City,English: Reading,Students with Disabilities,33,36,39, 
Div,118,Norfolk City,English: Writing,Students with Disabilities,32,33,36, 
Div,118,Norfolk City,History and Social Sciences,Students with Disabilities,51,48,45, 
Div,118,Norfolk City,Mathematics,Students with Disabilities,41,39,37, 
Div,118,Norfolk City,Science,Students with Disabilities,45,42,39, 
Div,118,Norfolk City,English: Reading,White,84,86,86, 
Div,118,Norfolk City,English: Writing,White,83,88,83, 
Div,118,Norfolk City,History and Social Sciences,White,93,93,90, 
Div,118,Norfolk City,Mathematics,White,85,85,81, 
Div,118,Norfolk City,Science,White,92,90,88, 
Div,65,Northampton County,English: Reading,All Students,71,72,69, 
Div,65,Northampton County,English: Writing,All Students,58,60,52, 
Div,65,Northampton County,History and Social Sciences,All Students,71,76,76, 
Div,65,Northampton County,Mathematics,All Students,73,70,64, 
Div,65,Northampton County,Science,All Students,74,75,77, 
Div,65,Northampton County,English: Reading,Asian,<,<,<, 
Div,65,Northampton County,English: Writing,Asian,<,<,<, 
Div,65,Northampton County,History and Social Sciences,Asian,<,<,<, 
Div,65,Northampton County,Mathematics,Asian,<,<,<, 
Div,65,Northampton County,Science,Asian,<,<,<, 
Div,65,Northampton County,English: Reading,Black,59,61,59, 
Div,65,Northampton County,English: Writing,Black,54,48,40, 
Div,65,Northampton County,History and Social Sciences,Black,61,66,65, 
Div,65,Northampton County,Mathematics,Black,63,61,55, 
Div,65,Northampton County,Science,Black,62,64,65, 
Div,65,Northampton County,English: Reading,Economically Disadvantaged,66,68,66, 
Div,65,Northampton County,English: Writing,Economically Disadvantaged,52,53,45, 
Div,65,Northampton County,History and Social Sciences,Economically Disadvantaged,66,72,74, 
Div,65,Northampton County,Mathematics,Economically Disadvantaged,70,67,61, 
Div,65,Northampton County,Science,Economically Disadvantaged,69,71,73, 
Div,65,Northampton County,English: Reading,English Learners,62,62,55, 
Div,65,Northampton County,English: Writing,English Learners,<,17,15, 
Div,65,Northampton County,History and Social Sciences,English Learners,58,68,74, 
Div,65,Northampton County,Mathematics,English Learners,75,67,62, 
Div,65,Northampton County,Science,English Learners,48,56,62, 
Div,65,Northampton County,English: Reading,Female,75,76,75, 
Div,65,Northampton County,English: Writing,Female,64,72,60, 
Div,65,Northampton County,History and Social Sciences,Female,71,78,79, 
Div,65,Northampton County,Mathematics,Female,78,76,70, 
Div,65,Northampton County,Science,Female,72,75,77, 
Div,65,Northampton County,English: Reading,Hispanic,77,73,69, 
Div,65,Northampton County,English: Writing,Hispanic,57,66,54, 
Div,65,Northampton County,History and Social Sciences,Hispanic,78,82,84, 
Div,65,Northampton County,Mathematics,Hispanic,85,77,70, 
Div,65,Northampton County,Science,Hispanic,76,76,82, 
Div,65,Northampton County,English: Reading,Male,66,68,65, 
Div,65,Northampton County,English: Writing,Male,53,47,46, 
Div,65,Northampton County,History and Social Sciences,Male,70,74,74, 
Div,65,Northampton County,Mathematics,Male,68,65,60, 
Div,65,Northampton County,Science,Male,75,75,76, 
Div,65,Northampton County,English: Reading,Students with Disabilities,30,28,28, 
Div,65,Northampton County,English: Writing,Students with Disabilities,30,9,12, 
Div,65,Northampton County,History and Social Sciences,Students with Disabilities,43,34,37, 
Div,65,Northampton County,Mathematics,Students with Disabilities,34,27,31, 
Div,65,Northampton County,Science,Students with Disabilities,42,24,44, 
Div,65,Northampton County,English: Reading,White,85,86,83, 
Div,65,Northampton County,English: Writing,White,66,72,64, 
Div,65,Northampton County,History and Social Sciences,White,85,85,85, 
Div,65,Northampton County,Mathematics,White,80,77,73, 
Div,65,Northampton County,Science,White,91,89,88, 
Div,66,Northumberland County,English: Reading,All Students,78,79,81, 
Div,66,Northumberland County,English: Writing,All Students,55,73,66, 
Div,66,Northumberland County,History and Social Sciences,All Students,74,78,76, 
Div,66,Northumberland County,Mathematics,All Students,78,78,79, 
Div,66,Northumberland County,Science,All Students,81,80,82, 
Div,66,Northumberland County,English: Reading,Asian,<,<,<, 
Div,66,Northumberland County,English: Writing,Asian,<,-,<, 
Div,66,Northumberland County,History and Social Sciences,Asian,<,<,<, 
Div,66,Northumberland County,Mathematics,Asian,<,<,<, 
Div,66,Northumberland County,Science,Asian,<,<,<, 
Div,66,Northumberland County,English: Reading,Black,69,70,71, 
Div,66,Northumberland County,English: Writing,Black,31,57,47, 
Div,66,Northumberland County,History and Social Sciences,Black,61,66,62, 
Div,66,Northumberland County,Mathematics,Black,69,71,72, 
Div,66,Northumberland County,Science,Black,69,71,69, 
Div,66,Northumberland County,English: Reading,Economically Disadvantaged,72,71,73, 
Div,66,Northumberland County,English: Writing,Economically Disadvantaged,39,59,55, 
Div,66,Northumberland County,History and Social Sciences,Economically Disadvantaged,67,67,65, 
Div,66,Northumberland County,Mathematics,Economically Disadvantaged,73,73,74, 
Div,66,Northumberland County,Science,Economically Disadvantaged,74,73,76, 
Div,66,Northumberland County,English: Reading,English Learners,73,75,81, 
Div,66,Northumberland County,English: Writing,English Learners,<,<,<, 
Div,66,Northumberland County,History and Social Sciences,English Learners,<,69,69, 
Div,66,Northumberland County,Mathematics,English Learners,93,85,91, 
Div,66,Northumberland County,Science,English Learners,67,50,<, 
Div,66,Northumberland County,English: Reading,Female,81,82,83, 
Div,66,Northumberland County,English: Writing,Female,61,79,65, 
Div,66,Northumberland County,History and Social Sciences,Female,73,81,78, 
Div,66,Northumberland County,Mathematics,Female,83,84,81, 
Div,66,Northumberland County,Science,Female,80,84,83, 
Div,66,Northumberland County,English: Reading,Hispanic,77,77,84, 
Div,66,Northumberland County,English: Writing,Hispanic,<,67,56, 
Div,66,Northumberland County,History and Social Sciences,Hispanic,77,75,79, 
Div,66,Northumberland County,Mathematics,Hispanic,84,81,89, 
Div,66,Northumberland County,Science,Hispanic,76,72,92, 
Div,66,Northumberland County,English: Reading,Male,75,76,78, 
